PERMX	PERMY	PERMZ	Dates	Qoil(m3\day)	Qoil(t\day)	Qliq(m3\day)	Qcum_oil(m3)	Qcum_oil(t)	Qcum_wat
21	21	5	44105.00	314.802454	270.730111	464.59752	100803.0538	86690.62623	145166.9008
21	21	5	44136.00	315.202045	271.073758	463.762883	110574.3171	95093.91274	159543.5502
21	21	5	44166.00	314.487412	270.459174	461.880622	120008.9395	103207.688	173399.9688
21	21	5	44197.00	312.720182	268.939357	458.940097	129703.2651	111544.808	187627.1118
21	21	5	44228.00	310.203496	266.775007	455.276462	139319.5735	119814.8332	201740.6821
21	21	5	44256.00	307.514489	264.462461	451.572851	147929.9792	127219.7821	214384.722
21	21	5	44287.00	304.237941	261.644629	447.204586	157361.3554	135330.7656	228248.0641
21	21	5	44317.00	300.98027	258.843033	442.923401	166390.7635	143096.0566	241535.7662
21	21	5	44348.00	297.655874	255.984052	438.57366	175618.0956	151031.5622	255131.5496
21	21	5	44378.00	294.565107	253.325991	434.524205	184455.0488	158631.342	268167.2758
21	21	5	44409.00	291.559216	250.740925	430.559359	193493.3845	166404.3106	281514.6159
21	21	5	44440.00	288.743804	248.319671	426.813135	202444.4424	174102.2204	294745.8231
21	21	5	44470.00	286.210756	246.141251	423.403886	211030.7651	181486.458	307447.9397
21	21	5	44501.00	283.783439	244.053757	420.096672	219828.0517	189052.1244	320470.9365
21	21	5	44531.00	281.585902	242.163876	417.071222	228275.6287	196317.0407	332983.0732
21	21	5	44562.00	279.447411	240.324773	414.100948	236938.4985	203767.1087	345820.2026
21	21	5	44593.00	277.42156	238.582542	411.265136	245538.5668	211163.1675	358569.4218
21	21	5	44621.00	275.669595	237.075852	408.799263	253257.3155	217801.2913	370015.8012
21	21	5	44652.00	273.808724	235.475503	406.169396	261745.3859	225101.0319	382607.0524
21	21	5	44682.00	272.071736	233.981693	403.707342	269907.538	232120.4827	394718.2727
21	21	5	44713.00	270.339269	232.491772	401.244826	278288.0554	239327.7276	407156.8623
21	21	5	44743.00	268.713107	231.093273	398.928807	286349.4486	246260.5258	419124.7265
21	21	5	44774.00	267.078017	229.687094	396.597035	294628.8671	253380.8257	431419.2346
21	21	5	44805.00	265.48601	228.317968	394.324094	302858.9334	260458.6827	443643.2815
21	21	5	44835.00	263.984601	227.026757	392.177856	310778.4714	267269.4854	455408.6172
21	21	5	44866.00	262.474015	225.727652	390.015011	318915.1659	274267.0426	467499.0825
21	21	5	44896.00	261.050192	224.503166	387.973006	326746.6716	281002.1376	479138.2727
21	21	5	44927.00	259.624062	223.276693	385.921746	334795.0175	287923.7151	491101.8468
21	21	5	44958.00	258.235957	222.082923	383.920654	342800.3322	294808.2857	503003.3871
21	21	5	44986.00	257.012234	221.030521	382.152847	349996.6748	300997.1403	513703.6668
21	21	5	45017.00	255.6929	219.895894	380.242361	357923.1547	307813.913	525491.18
21	21	5	45047.00	254.448739	218.825915	378.43657	365556.6168	314378.6905	536844.2771
21	21	5	45078.00	253.196715	217.749175	376.615343	373405.715	321128.9149	548519.3527
21	21	5	45108.00	252.015447	216.733284	374.893506	380966.1784	327630.9134	559766.1579
21	21	5	45139.00	250.826265	215.710588	373.156356	388741.7926	334317.9416	571334.005
21	21	5	45170.00	249.671724	214.717683	371.464268	396481.616	340974.1898	582849.3973
21	21	5	45200.00	248.58018	213.778954	369.861943	403939.0214	347387.5584	593945.2556
21	21	5	45231.00	247.47868	212.831664	368.242191	411610.8605	353985.34	605360.7635
21	21	5	45261.00	246.437179	211.935975	366.707835	419003.9759	360343.4192	616361.9985
21	21	5	45292.00	245.389471	211.034945	365.159697	426611.0495	366885.5025	627681.9492
21	21	5	45323.00	244.36947	210.157743	363.647943	434186.503	373400.3926	638955.0354
21	21	5	45352.00	243.438794	209.357364	362.264732	441246.228	379471.7561	649460.7126
21	21	5	45383.00	242.469047	208.52338	360.819521	448762.7685	385935.9809	660646.1177
21	21	5	45413.00	241.555732	207.73793	359.453736	456009.4405	392168.1188	671429.7298
21	21	5	45444.00	240.640312	206.950668	358.078695	463469.2902	398583.5895	682530.1694
21	21	5	45474.00	239.769337	206.20163	356.770244	470662.3702	404769.6384	693233.2767
21	21	5	45505.00	238.885545	205.441569	355.441978	478067.8222	411138.3271	704251.978
21	21	5	45536.00	238.019458	204.696734	354.138842	485446.4254	417483.9258	715230.2821
21	21	5	45566.00	237.20262	203.994253	352.905963	492562.5039	423603.7534	725817.461
21	21	5	45597.00	236.375496	203.282926	351.656154	499890.1443	429905.5241	736718.8018
21	21	5	45627.00	235.590963	202.608228	350.469136	506957.8732	435983.771	747232.8759
21	21	5	45658.00	234.798101	201.926366	349.267129	514236.6143	442243.4883	758060.1569
22	21	1.5	43862.00	570.07	490.2602	761.990647	20130.68133	17312.38595	26436.36598
22	21	1.5	43891.00	432.909783	372.302413	605.241407	32685.06504	28109.15594	43988.36678
22	21	1.5	43922.00	363.653483	312.741995	527.195958	43958.32303	37804.1578	60331.44147
22	21	1.5	43952.00	335.386372	288.432279	494.684694	54019.91418	46457.12619	75171.98226
22	21	1.5	43983.00	324.587833	279.145537	481.272749	64082.13702	55110.63784	90091.43749
22	21	1.5	44013.00	322.162561	277.059802	477.081216	73747.01384	63422.4319	104403.874
22	21	1.5	44044.00	323.537656	278.242384	476.982937	83776.68117	72047.94581	119190.345
22	21	1.5	44075.00	325.734758	280.131892	477.843314	93874.45868	80732.03447	134003.4877
22	21	1.5	44105.00	327.273995	281.455636	478.182968	103692.6785	89175.70354	148348.9767
22	21	1.5	44136.00	327.587076	281.724885	477.330257	113847.8779	97909.17497	163146.2147
22	21	1.5	44166.00	326.63877	280.909341	475.30112	123647.041	106336.4552	177405.2483
22	21	1.5	44197.00	324.56399	279.125032	472.147445	133708.5246	114989.3312	192041.8191
22	21	1.5	44228.00	321.749722	276.704761	468.287442	143682.766	123567.1788	206558.7298
22	21	1.5	44256.00	318.84632	274.207835	464.468971	152610.463	131244.9982	219563.861
22	21	1.5	44287.00	315.376646	271.223915	460.020375	162387.139	139652.9396	233824.4926
22	21	1.5	44317.00	311.959483	268.285156	455.691003	171745.9235	147701.4942	247495.2227
22	21	1.5	44348.00	308.492075	265.303184	451.320316	181309.1778	155925.8929	261486.1525
22	21	1.5	44378.00	305.273782	262.535453	447.262752	190467.3913	163801.9565	274904.0351
22	21	1.5	44409.00	302.134641	259.835791	443.296109	199833.5651	171856.866	288646.2145
22	21	1.5	44440.00	299.199759	257.311793	439.573437	209108.7577	179833.5316	302272.991
22	21	1.5	44470.00	296.546409	255.029912	436.183432	218005.1499	187484.429	315358.494
22	21	1.5	44501.00	293.99137	252.832578	432.893601	227118.8824	195322.2389	328778.1956
22	21	1.5	44531.00	291.67844	250.843459	429.899845	235869.2356	202847.5426	341675.191
22	21	1.5	44562.00	289.428051	248.908124	426.962021	244841.5052	210563.6945	354911.0136
22	21	1.5	44593.00	287.292088	247.071197	424.156289	253747.56	218222.9016	368059.8586
22	21	1.5	44621.00	285.44208	245.480189	421.717032	261739.9382	225096.3468	379867.9355
22	21	1.5	44652.00	283.474852	243.788373	419.115998	270527.6586	232653.7864	392860.5315
22	21	1.5	44682.00	281.636785	242.207635	416.680774	278976.7622	239920.0155	405360.9547
22	21	1.5	44713.00	279.799677	240.627722	414.242266	287650.5522	247379.4749	418202.4649
22	21	1.5	44743.00	278.077417	239.146579	411.95221	295992.8747	254553.8722	430561.0312
22	21	1.5	44774.00	276.343084	237.655052	409.646106	304559.5103	261921.1788	443260.0605
22	21	1.5	44805.00	274.651308	236.200125	407.396661	313073.7008	269243.3827	455889.357
22	21	1.5	44835.00	273.052594	234.82523	405.27086	321265.2786	276288.1396	468047.4828
22	21	1.5	44866.00	271.440649	233.438957	403.126548	329679.9387	283524.7473	480544.4058
22	21	1.5	44896.00	269.918301	232.12974	401.101712	337777.4878	290488.6395	492577.4571
22	21	1.5	44927.00	268.385118	230.811202	399.061382	346097.4264	297643.7867	504948.36
22	21	1.5	44958.00	266.891822	229.526968	397.071549	354371.0729	304759.1227	517257.578
22	21	1.5	44986.00	265.575968	228.395333	395.315381	361807.2001	311154.192	528326.4087
22	21	1.5	45017.00	264.15814	227.176	393.419572	369996.1024	318196.6481	540522.4154
22	21	1.5	45047.00	262.824272	226.028874	391.632152	377880.8305	324977.5143	552271.38
22	21	1.5	45078.00	261.485092	224.87718	389.833692	385986.8684	331948.7068	564356.2244
22	21	1.5	45108.00	260.220457	223.789593	388.13315	393793.4821	338662.3946	576000.2189
22	21	1.5	45139.00	258.946052	222.693605	386.417003	401820.8098	345565.8964	587979.146
22	21	1.5	45170.00	257.702806	221.624414	384.740437	409809.5968	352436.2532	599906.0995
22	21	1.5	45200.00	256.52778	220.613891	383.153658	417505.4302	359054.67	611400.7093
22	21	1.5	45231.00	255.342328	219.594402	381.550453	425421.0423	365862.0964	623228.7733
22	21	1.5	45261.00	254.221231	218.630259	380.032181	433047.6793	372421.0042	634629.7387
22	21	1.5	45292.00	253.091294	217.658513	378.499183	440893.5094	379168.4181	646363.2134
22	21	1.5	45323.00	251.990575	216.711895	377.002639	448705.2172	385886.4868	658050.2952
22	21	1.5	45352.00	250.984357	215.846548	375.632224	455983.7636	392146.0367	668943.6297
22	21	1.5	45383.00	249.933564	214.942865	374.199013	463731.7041	398809.2655	680543.7991
22	21	1.5	45413.00	248.941833	214.089977	372.843618	471199.9591	405231.9648	691729.1076
22	21	1.5	45444.00	247.947494	213.234845	371.480132	478886.3315	411842.2451	703244.9917
22	21	1.5	45474.00	247.005126	212.424408	370.186596	486296.4852	418214.9773	714350.5896
22	21	1.5	45505.00	246.056926	211.608956	368.881802	493924.25	424774.855	725785.9254
22	21	1.5	45536.00	245.137919	210.81861	367.612207	501523.5254	431310.2319	737181.9039
22	21	1.5	45566.00	244.266866	210.069506	366.407395	508851.5314	437612.317	748174.1257
22	21	1.5	45597.00	243.381598	209.308174	365.183065	516396.361	444100.8704	759494.8007
22	21	1.5	45627.00	242.539716	208.584155	364.018462	523672.5525	450358.3951	770415.3546
22	21	1.5	45658.00	241.690657	207.853965	362.841506	531164.9628	456801.868	781663.4413
22	22	1	43862.00	581.157966	499.79585	776.671225	20396.20277	17540.73438	26779.08614
22	22	1	43891.00	441.09599	379.342552	616.542855	33187.98649	28541.66838	44658.82892
22	22	1	43922.00	372.832084	320.635592	539.261098	44745.78111	38481.37175	61375.92296
22	22	1	43952.00	344.182998	295.997379	506.246208	55071.27107	47361.29312	76563.3092
22	22	1	43983.00	333.417172	286.738767	492.785787	65407.20339	56250.19492	91839.6686
22	22	1	44013.00	331.193875	284.826733	488.727275	75343.01964	64794.99689	106501.4868
22	22	1	44044.00	332.691595	286.114772	488.656817	85656.4591	73664.55482	121649.8482
22	22	1	44075.00	334.874974	287.992478	489.446563	96037.5833	82592.32163	136822.6916
22	22	1	44105.00	336.247262	289.172645	489.574005	106125.0011	91267.50098	151509.9117
22	22	1	44136.00	336.30309	289.220657	488.416264	116550.3969	100233.3414	166650.8159
22	22	1	44166.00	335.076635	288.165906	486.067816	126602.696	108878.3185	181232.8504
22	22	1	44197.00	332.72894	286.146888	482.601297	136917.2931	117748.8721	196193.4906
22	22	1	44228.00	329.68218	283.526675	478.473576	147137.4407	126538.199	211026.1715
22	22	1	44256.00	326.616622	280.890295	474.467954	156282.7061	134403.1273	224311.2742
22	22	1	44287.00	323.004378	277.783765	469.863847	166295.8418	143014.424	238877.0534
22	22	1	44317.00	319.481586	274.754164	465.427239	175880.2894	151257.0489	252839.8706
22	22	1	44348.00	315.920552	271.691675	460.967437	185673.8265	159679.4908	267129.8611
22	22	1	44378.00	312.62883	268.860794	456.846017	195052.6914	167745.3146	280835.2416
22	22	1	44409.00	309.427602	266.107738	452.822922	204644.947	175994.6545	294872.7522
22	22	1	44440.00	306.431835	263.531378	449.035547	214144.3339	184164.1272	308792.8541
22	22	1	44470.00	303.724819	261.203344	445.587044	223256.0785	192000.2275	322160.4655
22	22	1	44501.00	301.129828	258.971651	442.25006	232591.1031	200028.3487	335870.2173
22	22	1	44531.00	298.777485	256.948636	439.211283	241554.4277	207736.8078	349046.5558
22	22	1	44562.00	296.483509	254.975817	436.231177	250745.4164	215641.0581	362569.7223
22	22	1	44593.00	294.301446	253.099245	433.38413	259868.7613	223487.1347	376004.6304
22	22	1	44621.00	292.408204	251.471055	430.90737	268056.191	230528.3242	388070.0367
22	22	1	44652.00	290.39165	249.736819	428.273694	277058.3321	238270.1656	401346.5212
22	22	1	44682.00	288.504999	248.114299	425.804319	285713.4821	245713.5946	414120.6508
22	22	1	44713.00	286.615426	246.489265	423.328089	294598.5603	253354.7619	427243.8215
22	22	1	44743.00	284.844206	244.966017	421.003318	303143.8865	260703.7424	439873.921
22	22	1	44774.00	283.06034	243.431893	418.661493	311918.757	268250.131	452852.4273
22	22	1	44805.00	281.319681	241.934926	416.37619	320639.6671	275750.1137	465760.0892
22	22	1	44835.00	279.674746	240.520281	414.215959	329029.9095	282965.7222	478186.568
22	22	1	44866.00	278.016521	239.094208	412.037099	337648.4217	290377.6426	490959.7181
22	22	1	44896.00	276.450902	237.747776	409.978294	345941.9487	297510.0759	503259.0669
22	22	1	44927.00	274.874665	236.392213	407.903458	354463.0634	304838.2345	515904.0741
22	22	1	44958.00	273.340208	235.072579	405.88153	362936.6098	312125.4844	528486.4015
22	22	1	44986.00	271.98817	233.909826	404.098424	370552.2786	318674.9596	539801.1574
22	22	1	45017.00	270.531325	232.656939	402.174842	378938.7496	325887.3247	552268.5775
22	22	1	45047.00	269.158461	231.476276	400.360114	387013.5035	332831.613	564279.3809
22	22	1	45078.00	267.777702	230.288823	398.532807	395314.6122	339970.5665	576633.8979
22	22	1	45108.00	266.479704	229.172545	396.811358	403309.0033	346845.7428	588538.2387
22	22	1	45139.00	265.173465	228.04918	395.076767	411529.3807	353915.2674	600785.6185
22	22	1	45170.00	263.898502	226.952711	393.383739	419710.2343	360950.8015	612980.5144
22	22	1	45200.00	262.693003	225.915982	391.781964	427591.0243	367728.2809	624733.9733
22	22	1	45231.00	261.476498	224.869788	390.164085	435696.7958	374699.2444	636829.0599
22	22	1	45261.00	260.325887	223.880262	388.632344	443506.5724	381415.6523	648488.0302
22	22	1	45292.00	259.164447	222.881424	387.084492	451540.6702	388324.9764	660487.6495
22	22	1	45323.00	258.030185	221.905959	385.571029	459539.606	395204.0611	672440.3514
22	22	1	45352.00	256.997919	221.018211	384.190269	466992.5456	401613.5893	683581.8692
22	22	1	45383.00	255.920382	220.091528	382.747138	474926.0775	408436.4266	695447.0304
22	22	1	45413.00	254.90106	219.214911	381.380549	482573.1093	415012.874	706888.4469
22	22	1	45444.00	253.874405	218.331988	380.001958	490443.2158	421781.1656	718668.5076
22	22	1	45474.00	252.909188	217.501901	378.702342	498030.4914	428306.2226	730029.5779
22	22	1	45505.00	251.936032	216.664988	377.389854	505840.5084	435022.8373	741728.6634
22	22	1	45536.00	250.992354	215.853425	376.112859	513621.2714	441714.2934	753388.162
22	22	1	45566.00	250.096531	215.083017	374.899954	521124.1673	448166.7839	764635.1606
22	22	1	45597.00	249.185839	214.299821	373.667257	528848.9283	454810.0784	776218.8456
22	22	1	45627.00	248.319556	213.554817	372.494535	536298.515	461216.7229	787393.6816
22	22	1	45658.00	247.442553	212.800595	371.306205	543969.2341	467813.5414	798904.174
23	17	2	43862.00	535.779656	460.770505	714.67224	19102.34473	16428.01647	25054.96826
23	17	2	43891.00	392.197236	337.289623	550.315857	31553.13531	27135.69637	42232.64523
23	17	2	43922.00	332.274761	285.756295	483.48651	41853.65292	35994.14151	57220.72704
23	17	2	43952.00	306.742401	263.798465	454.41587	51055.92495	43908.09546	70853.20314
23	17	2	43983.00	296.493099	254.984065	441.908802	60247.21101	51812.60147	84552.37599
23	17	2	44013.00	293.791644	252.660813	437.660514	69060.96032	59392.42588	97682.19138
23	17	2	44044.00	294.847481	253.568833	437.423339	78201.23223	67253.05971	111242.3149
23	17	2	44075.00	297.195512	255.58814	438.613293	87414.2931	75176.29206	124839.327
23	17	2	44105.00	299.305697	257.402899	439.678443	96393.464	82898.37904	138029.6803
23	17	2	44136.00	300.548926	258.472076	439.895337	105710.4807	90911.0134	151666.4357
23	17	2	44166.00	300.645521	258.555147	439.030632	114729.8463	98667.66783	164837.3547
23	17	2	44197.00	299.648781	257.697952	437.076029	124018.9585	106656.3043	178386.7116
23	17	2	44228.00	297.75996	256.073566	434.258836	133249.5173	114594.5849	191848.7356
23	17	2	44256.00	295.547127	254.170529	431.229739	141524.8369	121711.3597	203923.1682
23	17	2	44287.00	292.725703	251.744105	427.528344	150599.3336	129515.4269	217176.5469
23	17	2	44317.00	289.836107	249.259052	423.809426	159294.4169	136993.1985	229890.8297
23	17	2	44348.00	286.831115	246.674759	419.976589	168186.1814	144640.116	242910.1039
23	17	2	44378.00	283.998161	244.238419	416.379551	176706.1263	151967.2686	255401.4905
23	17	2	44409.00	281.193925	241.826776	412.81069	185423.138	159463.8987	268198.6219
23	17	2	44440.00	278.545127	239.548809	409.426572	194058.0369	166889.9117	280890.8456
23	17	2	44470.00	276.127362	237.469531	406.327126	202341.8577	174013.9977	293080.6594
23	17	2	44501.00	273.775122	235.446605	403.290258	210828.8865	181312.8424	305582.6574
23	17	2	44531.00	271.620193	233.593366	400.490391	218977.4923	188320.6434	317597.3691
23	17	2	44562.00	269.50903	231.777766	397.730138	227332.2723	195505.7542	329927.0034
23	17	2	44593.00	267.500946	230.050814	395.089831	235624.8016	202637.3294	342174.7881
23	17	2	44621.00	265.763787	228.556857	392.795737	243066.1877	209036.9214	353173.0688
23	17	2	44652.00	263.92301	226.973788	390.354522	251247.8009	216073.1088	365274.059
23	17	2	44682.00	262.215335	225.505188	388.079617	259114.261	222838.2645	376916.4475
23	17	2	44713.00	260.52119	224.048224	385.813745	267190.4179	229783.7594	388876.6735
23	17	2	44743.00	258.937765	222.686478	383.6908	274958.5509	236464.3537	400387.3976
23	17	2	44774.00	257.352528	221.323174	381.561468	282936.4792	243325.3721	412215.8031
23	17	2	44805.00	255.817856	220.003356	379.495498	290866.8327	250145.4762	423980.1635
23	17	2	44835.00	254.368815	218.757181	377.544092	298497.8972	256708.1916	435306.4863
23	17	2	44866.00	252.906667	217.499734	375.573956	306338.0039	263450.6833	446949.2789
23	17	2	44896.00	251.523903	216.310556	373.70915	313883.721	269940	458160.5534
23	17	2	44927.00	250.128093	215.110159	371.824599	321637.6918	276608.415	469687.116
23	17	2	44958.00	248.764505	213.937474	369.981239	329349.3915	283240.4767	481156.5344
23	17	2	44986.00	247.559023	212.90076	368.349764	336281.0441	289201.6979	491470.3278
23	17	2	45017.00	246.255427	211.779668	366.583338	343914.9624	295766.8676	502834.4113
23	17	2	45047.00	245.022928	210.719718	364.911164	351265.6502	302088.4592	513781.7462
23	17	2	45078.00	243.779521	209.650389	363.221893	358822.8154	308587.6212	525041.6249
23	17	2	45108.00	242.609675	208.644321	361.628139	366101.1056	314846.9509	535890.469
23	17	2	45139.00	241.429626	207.629478	360.017754	373585.424	321283.4647	547051.0193
23	17	2	45170.00	240.276527	206.637814	358.441971	381033.9964	327689.2369	558162.7205
23	17	2	45200.00	239.185499	205.699529	356.94897	388209.5614	333860.2228	568871.1895
23	17	2	45231.00	238.08391	204.752163	355.439364	395590.1626	340207.5398	579889.8098
23	17	2	45261.00	237.041507	203.855696	354.008895	402701.4078	346323.2107	590510.0767
23	17	2	45292.00	235.99039	202.951735	352.563585	410017.1099	352614.7145	601439.5478
23	17	2	45323.00	234.963805	202.068873	351.149651	417300.9878	358878.8495	612325.187
23	17	2	45352.00	234.025002	201.261502	349.854417	424087.7129	364715.4331	622470.9651
23	17	2	45383.00	233.047123	200.420525	348.502	431312.1737	370928.4694	633274.5271
23	17	2	45413.00	232.120034	199.623229	347.218468	438275.7747	376917.1662	643691.0811
23	17	2	45444.00	231.182329	198.816803	345.918653	445442.4269	383080.4871	654414.5594
23	17	2	45474.00	230.294071	198.052901	344.685716	452351.249	389022.0742	664755.1309
23	17	2	45505.00	229.397494	197.281844	343.438904	459462.5714	395137.8114	675401.7369
23	17	2	45536.00	228.528302	196.53434	342.225288	466546.9487	401230.3759	686010.7208
23	17	2	45566.00	227.702664	195.824291	341.071633	473378.0286	407105.1046	696242.8698
23	17	2	45597.00	226.869317	195.107613	339.904832	480410.9775	413153.4406	706779.9196
23	17	2	45627.00	226.083636	194.431927	338.801603	487193.4865	418986.3984	716943.9677
23	17	2	45658.00	225.294094	193.752921	337.689274	494177.6035	424992.739	727412.3352
23	25	2.6	43862.00	624.835292	537.358351	838.423632	21236.17091	18263.10698	27946.20665
23	25	2.6	43891.00	445.458781	383.094552	634.109828	35465.46338	30500.2985	47817.99176
23	25	2.6	43922.00	384.069332	330.299626	565.042993	47371.61268	40739.58691	65334.32455
23	25	2.6	43952.00	362.567575	311.808114	539.645087	58248.63994	50093.83035	81523.67716
23	25	2.6	43983.00	356.427645	306.527775	530.933408	69297.89694	59596.19137	97982.61281
23	25	2.6	44013.00	357.207791	307.1987	529.834871	80014.13067	68812.15237	113877.6589
23	25	2.6	44044.00	360.002793	309.602402	530.948049	91174.21727	78409.82685	130337.0485
23	25	2.6	44075.00	362.160133	311.457715	531.527432	102401.1814	88065.01601	146814.3989
23	25	2.6	44105.00	362.683959	311.908204	530.60778	113281.7002	97422.26213	162732.6323
23	25	2.6	44136.00	361.434393	310.833577	527.934728	124486.1663	107058.103	179098.6089
23	25	2.6	44166.00	358.888971	308.644515	524.056659	135252.8354	116317.4385	194820.3086
23	25	2.6	44197.00	355.30111	305.558954	519.135272	146267.1698	125789.7661	210913.502
23	25	2.6	44228.00	351.183216	302.017565	513.731935	157153.8495	135152.3106	226839.192
23	25	2.6	44256.00	347.2761	298.657446	508.719026	166877.5803	143514.7191	241083.3248
23	25	2.6	44287.00	342.965598	294.950413	503.230358	177509.5138	152658.1819	256683.4659
23	25	2.6	44317.00	338.951648	291.498417	498.13146	187678.0633	161403.1344	271627.4096
23	25	2.6	44348.00	335.055095	288.147382	493.162782	198064.7712	170335.7033	286915.4559
23	25	2.6	44378.00	331.547427	285.130788	488.653522	208011.1941	178889.6269	301575.0615
23	25	2.6	44409.00	328.190678	282.243983	484.299371	218185.1051	187639.1903	316588.342
23	25	2.6	44440.00	325.079274	279.568176	480.228011	228262.5625	196305.8038	331475.4104
23	25	2.6	44470.00	322.272869	277.154667	476.524597	237930.7486	204620.4438	345771.1483
23	25	2.6	44501.00	319.550615	274.813529	472.907632	247836.8176	213139.6632	360431.2849
23	25	2.6	44531.00	317.053814	272.66628	469.571371	257348.4321	221319.6516	374518.426
23	25	2.6	44562.00	314.594893	270.551608	466.271719	267100.8738	229706.7514	388972.8493
23	25	2.6	44593.00	312.237484	268.524236	463.10047	276780.2358	238031.0028	403328.9638
23	25	2.6	44621.00	310.188941	266.76249	460.336794	285465.5261	245500.3525	416218.3941
23	25	2.6	44652.00	307.993766	264.874639	457.370433	295013.3329	253711.4663	430396.8775
23	25	2.6	44682.00	305.931981	263.101504	454.580084	304191.2923	261604.5114	444034.28
23	25	2.6	44713.00	303.863812	261.322878	451.777021	313611.0705	269705.5206	458039.3677
23	25	2.6	44743.00	301.91882	259.650185	449.137164	322668.6351	277495.0262	471513.4826
23	25	2.6	44774.00	299.967594	257.972131	446.484967	331967.6305	285492.1622	485354.5166
23	25	2.6	44805.00	298.074547	256.34411	443.907602	341207.9414	293438.8296	499115.6523
23	25	2.6	44835.00	296.296822	254.815267	441.482393	350096.8461	301083.2876	512360.1241
23	25	2.6	44866.00	294.52144	253.288439	439.052563	359227.0108	308935.2292	525970.7535
23	25	2.6	44896.00	292.854239	251.854646	436.765496	368012.6379	316490.8686	539073.7184
23	25	2.6	44927.00	291.181067	250.415718	434.46552	377039.251	324253.7559	552542.1495
23	25	2.6	44958.00	289.556022	249.018179	432.22693	386015.4877	331973.3194	565941.1844
23	25	2.6	44986.00	288.128801	247.790769	430.255815	394083.0941	338911.461	577988.3472
23	25	2.6	45017.00	286.592798	246.469806	428.129961	402967.4709	346552.025	591260.376
23	25	2.6	45047.00	285.146128	245.225669	426.124024	411521.8547	353908.795	604044.0967
23	25	2.6	45078.00	283.693509	243.976418	424.105353	420316.3535	361472.064	617191.3626
23	25	2.6	45108.00	282.327574	242.801713	422.202634	428786.1807	368756.1154	629857.4416
23	25	2.6	45139.00	280.951662	241.618429	420.28334	437495.6822	376246.2867	642886.2252
23	25	2.6	45170.00	279.611305	240.465722	418.410612	446163.6326	383700.7241	655856.9541
23	25	2.6	45200.00	278.352009	239.382728	416.646252	454514.1929	390882.2059	668356.3417
23	25	2.6	45231.00	277.091574	238.298753	414.87424	463104.0317	398269.4673	681217.4431
23	25	2.6	45261.00	275.899088	237.273216	413.196051	471381.0044	405387.6637	693613.3247
23	25	2.6	45292.00	274.702207	236.243898	411.506912	479896.7728	412711.2246	706370.039
23	25	2.6	45323.00	273.544729	235.248468	409.866752	488376.6594	420003.9271	719075.9082
23	25	2.6	45352.00	272.489222	234.34073	408.367832	496278.8468	426799.8083	730918.5754
23	25	2.6	45383.00	271.382662	233.389089	406.79601	504691.7093	434034.87	743529.2517
23	25	2.6	45413.00	270.337878	232.490575	405.308936	512801.8457	441009.5873	755688.5197
23	25	2.6	45444.00	269.281677	231.582243	403.803912	521149.5777	448188.6368	768206.441
23	25	2.6	45474.00	268.28038	230.721127	402.37576	529197.9891	455110.2706	780277.7138
23	25	2.6	45505.00	267.268081	229.85055	400.930169	537483.2996	462235.6376	792706.5491
23	25	2.6	45536.00	266.284538	229.004703	399.520874	545738.1203	469334.7834	805091.6961
23	25	2.6	45566.00	265.352385	228.203051	398.183503	553698.6918	476180.875	817037.2012
23	25	2.6	45597.00	264.42155	227.402532	396.840942	561895.7599	483230.3535	829339.2704
23	25	2.6	45627.00	263.552171	226.654866	395.579571	569802.325	490029.9995	841206.6575
23	25	2.6	45658.00	262.668063	225.894534	394.297063	577945.0349	497032.73	853429.8665
24	16	1.8	43862.00	532.632131	458.063633	710.104769	18997.03501	16337.45011	24908.07766
24	16	1.8	43891.00	390.382734	335.729151	547.193553	31382.13735	26988.63812	41981.74223
24	16	1.8	43922.00	331.363407	284.97253	481.264134	41654.40296	35822.78655	56900.93039
24	16	1.8	43952.00	305.268397	262.53082	451.609428	50812.45485	43698.71117	70449.21322
24	16	1.8	43983.00	294.899097	253.613223	438.983169	59954.32684	51560.72108	84057.69146
24	16	1.8	44013.00	291.951395	251.0782	434.489288	68712.86868	59093.06706	97092.37009
24	16	1.8	44044.00	292.678018	251.703095	433.923266	77785.88723	66895.86302	110543.9913
24	16	1.8	44075.00	294.79964	253.52769	434.89194	86924.67609	74755.22143	124025.6415
24	16	1.8	44105.00	296.76948	255.221753	435.834224	95827.76048	82411.87402	137100.6682
24	16	1.8	44136.00	297.992935	256.273924	436.05483	105065.5415	90356.36566	150618.368
24	16	1.8	44166.00	298.170232	256.426399	435.294443	114010.6484	98049.15763	163677.2013
24	16	1.8	44197.00	297.275369	255.656817	433.461754	123226.1848	105974.519	177114.5157
24	16	1.8	44228.00	295.506036	254.135191	430.784662	132386.872	113852.7099	190468.8402
24	16	1.8	44256.00	293.39621	252.320741	427.877769	140601.9659	120917.6906	202449.4177
24	16	1.8	44287.00	290.683322	249.987656	424.307831	149613.1488	128667.308	215602.9604
24	16	1.8	44317.00	287.893656	247.588544	420.713645	158249.9585	136094.9643	228224.3698
24	16	1.8	44348.00	284.985109	245.087194	416.99965	167084.4969	143692.6673	241151.3589
24	16	1.8	44378.00	282.239827	242.726252	413.498621	175551.6917	150974.4549	253556.3176
24	16	1.8	44409.00	279.532258	240.397742	410.04796	184217.1917	158426.7849	266267.8043
24	16	1.8	44440.00	276.960228	238.185797	406.757087	192802.9588	165810.5445	278877.274
